"TF" "Target" "Score" "Likelihood"
"STAT3" "ZNF593" "0.732259359694892" "0.0919080919080919"
"STAT3" "USP21" "-0.744291517934794" "0.0009990009990009"
"STAT3" "ARF1" "0.761685637256947" "0.0689310689310689"
"STAT3" "MSN" "0.728970210806747" "0.001998001998002"
"STAT3" "DCP1B" "-0.826073012745616" "0.0009990009990009"
"STAT3" "HK1" "0.765668904962826" "0.294705294705295"
"STAT3" "NDUFS2" "0.744323879948992" "0.236763236763237"
"STAT3" "SHC1" "0.702363221657329" "0.001998001998002"
"STAT3" "MAPKAPK2" "0.901576912891313" "0.132867132867133"
"STAT3" "MAPK1IP1L" "0.886447460512018" "0.022977022977023"
"STAT3" "PCBP1" "0.605279058010939" "0.0059940059940059"
"STAT3" "HNRNPF" "0.798474874923692" "0.0069930069930069"
"STAT3" "SPSB1" "0.805201789940643" "0.044955044955045"
"STAT3" "METRNL" "0.845223453936237" "0.0629370629370629"
"STAT3" "CLDN7" "0.626531079363984" "0.012987012987013"
"STAT3" "CLN8" "0.643871322520942" "0.0009990009990009"
"STAT3" "PTP4A2" "0.661023250655935" "0.0009990009990009"
"STAT3" "TMPRSS2" "0.636491089696742" "0.013986013986014"
"STAT3" "PTP4A3" "0.670414605932627" "0.0009990009990009"
"STAT3" "SEMA4B" "0.843406514845819" "0.78021978021978"
"STAT3" "PTPN1" "0.919225894447565" "0.864135864135864"
"STAT3" "PIM3" "0.796223847968147" "0.001998001998002"
"STAT3" "MIR938" "0.67351696717939" "0.013986013986014"
"STAT3" "MIR4266" "0.538025109887381" "0.001998001998002"
"STAT3" "STAG3L2" "-0.540961724027588" "0.0009990009990009"
"HIC1" "PMEPA1" "0.531292346299205" "0.0069930069930069"
"HIC1" "TP53TG5" "0.569043465430754" "0.0009990009990009"
"HIC1" "A4GALT" "0.598770836720071" "0.0829170829170829"
"HIC1" "ZSWIM4" "0.625491000421136" "0.010989010989011"
"HIC1" "TRIM47" "0.667520368791087" "0.201798201798202"
"HIC1" "ASCC1" "-0.549853632748622" "0.001998001998002"
"HIC1" "RGS3" "0.570090598836405" "0.25974025974026"
"HIC1" "VGLL4" "0.601003507963347" "0.0589410589410589"
"HIC1" "PCYOX1L" "-0.587598923871074" "0.236763236763237"
"HIC1" "KLHL21" "0.530412811371984" "0.001998001998002"
"HIC1" "VASN" "0.761176735704167" "0.561438561438561"
"HIC1" "IFFO2" "0.649391137149549" "0.498501498501498"
"HIC1" "C8orf74" "0.559774254575988" "0.241758241758242"
"HIC1" "CCDC85B" "0.605457482307026" "0.033966033966034"
"HIC1" "SPNS2" "0.544505114294279" "0.017982017982018"
"HOXA4" "SMAD6" "0.672063928257015" "0.0079920079920079"
"HOXA4" "RAB31" "-0.587520468144235" "0.0009990009990009"
"E4F1" "CSNK1G2" "0.59698325067982" "0.0009990009990009"
"GMEB1" "LMCD1" "0.652750823728882" "0.0059940059940059"
"ELK1" "GGT5" "0.583055612553801" "0.101898101898102"
"ELK1" "BCKDK" "0.668339590855149" "0.020979020979021"
"ELK1" "MAD2L1BP" "0.579671928354731" "0.0009990009990009"
"ELK1" "DOHH" "0.538122858868277" "0.001998001998002"
"ELK1" "DPM2" "0.575931768194476" "0.0009990009990009"
"ELK1" "DHX37" "0.630315102182099" "0.0079920079920079"
"ELK1" "FHL3" "0.566989962368101" "0.013986013986014"
"TBX21" "KAT2B" "0.537903627059971" "0.333666333666334"
"BACH1" "NADK" "0.597164426304459" "0.002997002997003"
"BACH1" "GCLM" "0.635897701982704" "0.0079920079920079"
"BACH1" "ITGB6" "0.588783609283876" "0.010989010989011"
"BACH1" "PLCG1" "-0.694432860906762" "0.004995004995005"
"BACH1" "PTPRE" "0.708511973145023" "0.0009990009990009"
"BACH1" "MYOF" "0.613797764545742" "0.01998001998002"
"BACH1" "GPR84" "0.660789926338171" "0.0009990009990009"
"BACH1" "C11orf52" "-0.627386295182227" "0.016983016983017"
"BACH1" "SORBS2" "-0.575817926879406" "0.0009990009990009"
"BACH1" "MORN4" "-0.703829233813147" "0.020979020979021"
"BACH1" "C10orf62" "-0.559961715566056" "0.045954045954046"
"BACH1" "VDAC1" "0.788020301426943" "0.001998001998002"
"SP3" "CELSR1" "-0.600932110033949" "0.0009990009990009"
"SP3" "SYF2" "0.58085012115744" "0.0069930069930069"
"SP3" "FBXL18" "-0.534243789045044" "0.002997002997003"
"SP3" "SNED1" "-0.549240990422536" "0.020979020979021"
"SP3" "INTS1" "-0.662027409862768" "0.046953046953047"
"SREBF1" "ESRP2" "0.552732517460769" "0.0009990009990009"
"SREBF1" "PDE4C" "0.593616260194658" "0.0779220779220779"
"SREBF1" "MADD" "0.575230669152992" "0.024975024975025"
"SREBF1" "FBXL18" "0.539936117175406" "0.0079920079920079"
"SREBF1" "LZIC" "-0.569849826896644" "0.0009990009990009"
"SREBF1" "WDR81" "0.607868305191044" "0.0089910089910089"
"SREBF1" "ABCB8" "0.546050686409552" "0.0069930069930069"
"ETV3" "MTMR4" "-0.684664018080249" "0.0819180819180819"
"ETV3" "GPS2" "0.552166566032546" "0.0859140859140859"
"ESR2" "OTUB2" "0.62818616369265" "0.034965034965035"
"ESR2" "KDELR3" "0.557639565148861" "0.396603396603397"
"ESR2" "TP53TG5" "0.552380389069141" "0.0009990009990009"
"ESR2" "GINS2" "0.55639573171394" "0.383616383616384"
"ESR2" "FBXO40" "0.543237701454317" "0.211788211788212"
"ESR2" "MIR29A" "0.604048818137339" "0.0679320679320679"
"PBX1" "CASS4" "0.608306289798003" "0.02997002997003"
"PBX1" "PALMD" "0.549784393880586" "0.0009990009990009"
"PBX1" "GDF7" "0.605799523766097" "0.017982017982018"
"PBX1" "SMTNL2" "0.660877013647122" "0.31968031968032"
"ZEB1" "TIE1" "0.60924507705046" "0.0009990009990009"
"ZEB1" "ACTN2" "0.582165649212907" "0.112887112887113"
"ZEB1" "PALMD" "0.576060497621263" "0.0009990009990009"
"ZEB1" "JAG1" "0.623809202130087" "0.0879120879120879"
"ZEB1" "FBXO3" "0.593035769778975" "0.003996003996004"
"ZEB1" "CALD1" "0.782473149716367" "0.804195804195804"
"ZEB1" "ROCK2" "0.683204152414597" "0.003996003996004"
"ZEB1" "COL4A2" "0.604291301592185" "0.0009990009990009"
"ZEB1" "TMOD1" "0.544157274363925" "0.0009990009990009"
"ZEB1" "TPM1" "0.701550497441256" "0.323676323676324"
"ZEB1" "STK11IP" "-0.567023752123941" "0.020979020979021"
"ZEB1" "LPP" "0.576240208235191" "0.037962037962038"
"ZEB1" "JPH2" "0.557339885595319" "0.004995004995005"
"ZEB1" "LPCAT1" "-0.601388950345207" "0.021978021978022"
"ZEB1" "FAM126B" "0.546094627285366" "0.001998001998002"
"ZEB1" "AFAP1L1" "0.696799027374904" "0.0889110889110889"
"ZEB1" "KCNJ15" "-0.537138967516785" "0.001998001998002"
"ZEB1" "SLC34A2" "-0.713017491510188" "0.491508491508492"
"ZEB1" "IGFBP7" "0.541363162108808" "0.013986013986014"
"ZEB1" "GRPEL2" "0.757496696261401" "0.825174825174825"
"ZEB1" "PIP5KL1" "-0.570547995860373" "0.0779220779220779"
"ZEB1" "WDR81" "-0.615856953815099" "0.015984015984016"
"ZEB1" "TMEM134" "-0.538428211139119" "0.0069930069930069"
"ZEB1" "CRIP2" "0.542752712801467" "0.0009990009990009"
"ZEB1" "TMEM105" "-0.545783163098927" "0.395604395604396"
"ZEB1" "ABCB8" "-0.55172706414527" "0.003996003996004"
"ZEB1" "RYR2" "0.674192342602969" "0.171828171828172"
"ZEB1" "HLA-E" "0.593792862185338" "0.010989010989011"
"ZEB1" "SCAMP4" "-0.683025090300984" "0.0099900099900099"
"ZEB1" "EGFL8" "0.561710744650721" "0.017982017982018"
"ZEB1" "LIX1L" "0.592098180575077" "0.013986013986014"
"ELF2" "MMP25" "0.626740663343295" "0.001998001998002"
"ELF2" "MYH9" "0.563239303646438" "0.001998001998002"
"ELF2" "RASSF2" "0.594747327592684" "0.022977022977023"
"ELF2" "SMURF2" "0.735949475244687" "0.004995004995005"
"ELF2" "PMP22" "0.541035263479556" "0.001998001998002"
"ELF2" "CD93" "0.738527208075526" "0.046953046953047"
"ELF2" "CDKN2D" "0.623608175887295" "0.013986013986014"
"ELF2" "LOXL2" "0.653418284774275" "0.015984015984016"
"ELF2" "BPHL" "-0.600267078225009" "0.014985014985015"
"ELF2" "PITPNC1" "0.816491281095093" "0.734265734265734"
"ELF2" "ITGA5" "0.800351111240093" "0.0059940059940059"
"ELF2" "NOS3" "0.576380072301429" "0.0059940059940059"
"ELF2" "AGXT" "0.551466096350003" "0.001998001998002"
"ELF2" "TMEM134" "-0.563899534262676" "0.002997002997003"
"ELF2" "SLC16A13" "-0.613158214678549" "0.01998001998002"
"ELF2" "SLC29A2" "-0.587403511706744" "0.0079920079920079"
"ELF2" "GPR4" "0.721801701139318" "0.0059940059940059"
"ELF2" "THBD" "0.685206693411426" "0.0009990009990009"
"ELF2" "LIMK2" "0.755872344278769" "0.0829170829170829"
"ELF2" "COL4A1" "0.559742552256126" "0.002997002997003"
"ELF2" "MSH5" "-0.557386542056595" "0.0009990009990009"
"ELF2" "KIAA0040" "0.790335574888811" "0.164835164835165"
"RXRG" "FCN3" "0.674813590570027" "0.141858141858142"
"RXRG" "TMEM140" "0.592533351336502" "0.0969030969030969"
"RXRG" "HLA-E" "0.539614314842846" "0.001998001998002"
"ESR1" "ANGEL1" "-0.540556640005499" "0.0099900099900099"
"ESR1" "DPF2" "-0.548976037022195" "0.014985014985015"
"NR5A2" "NUAK1" "0.534924757047204" "0.0069930069930069"
"NR5A2" "GRB10" "0.576569161364763" "0.003996003996004"
"NR5A2" "LYVE1" "0.577498223316749" "0.756243756243756"
"NR5A2" "LOXL2" "0.550684220526016" "0.018981018981019"
"MEF2A" "HDAC10" "-0.5633519402891" "0.0069930069930069"
"MEF2A" "DAAM1" "0.632260570272401" "0.010989010989011"
"MEF2A" "QKI" "0.648861812522886" "0.102897102897103"
"MEF2A" "DSTN" "0.666733780636236" "0.0099900099900099"
"MEF2A" "PODXL" "0.645132887142968" "0.183816183816184"
"MEF2A" "SEC14L1" "0.598381064428732" "0.003996003996004"
"MEF2A" "FCHSD2" "0.62519131346856" "0.012987012987013"
"MEF2A" "COX17" "0.585853859294163" "0.001998001998002"
"MEF2A" "TAGLN2" "0.586426281448513" "0.044955044955045"
"MEF2A" "TGFBR2" "0.570631184018615" "0.02997002997003"
"MEF2A" "ARHGEF3" "0.593799547341418" "0.0849150849150849"
"MEF2A" "BICD2" "0.636159770090996" "0.407592407592408"
"MEF2A" "PARVB" "0.55979842511542" "0.002997002997003"
"RUNX1" "CD44" "0.731932608946584" "0.012987012987013"
"RUNX1" "POLDIP3" "-0.599963729479571" "0.0059940059940059"
"RUNX1" "PPIF" "0.807851448863251" "0.03996003996004"
"RUNX1" "UBR4" "0.65282575476974" "0.0009990009990009"
"RUNX1" "DIAPH1" "0.726754150216504" "0.0009990009990009"
"RUNX1" "PTPRE" "0.725136548024302" "0.0079920079920079"
"RUNX1" "CD36" "-0.639627664026706" "0.352647352647353"
"RUNX1" "ESPL1" "0.721838844860417" "0.0789210789210789"
"RUNX1" "IL11RA" "-0.671396624229767" "0.027972027972028"
"RUNX1" "GCOM1" "-0.672790139721229" "0.01998001998002"
"RUNX1" "CYP1B1" "0.7130174371853" "0.26973026973027"
"RUNX1" "MYOF" "0.624193972245929" "0.032967032967033"
"RUNX1" "SCRN2" "-0.628655139144125" "0.0549450549450549"
"RUNX1" "EML4" "0.783178952619746" "0.041958041958042"
"RUNX1" "LSM12" "0.623354419076255" "0.010989010989011"
"RUNX1" "PKDCC" "-0.60372775670129" "0.0009990009990009"
"RUNX1" "PLEKHF1" "-0.726467784044699" "0.293706293706294"
"RUNX1" "ANAPC16" "-0.534336364173397" "0.004995004995005"
"RUNX1" "NFKBID" "0.672427465294661" "0.0009990009990009"
"RUNX1" "PCBP1" "0.615067312319509" "0.0089910089910089"
"RUNX1" "RLN3" "-0.530498228779497" "0.107892107892108"
"RUNX1" "ATP2A2" "0.738956300700021" "0.35964035964036"
"RUNX1" "RIN1" "0.553688127335505" "0.0009990009990009"
"RUNX1" "MIR604" "0.623159807424611" "0.262737262737263"
"RUNX1" "MIR938" "0.604998773342846" "0.003996003996004"
"RUNX1" "NEAT1" "0.703812580609053" "0.002997002997003"
"RUNX1" "RASSF5" "0.650472639315966" "0.0009990009990009"
"IRF8" "CD4" "0.55994193037511" "0.114885114885115"
"IRF8" "TBXAS1" "0.705551872174699" "0.024975024975025"
"IRF8" "RENBP" "0.734974170510957" "0.003996003996004"
"IRF8" "NUCB1" "0.649785146459257" "0.001998001998002"
"IRF8" "RASSF4" "0.556716953712861" "0.011988011988012"
"IRF8" "SH2B3" "0.634416241417949" "0.0009990009990009"
"IRF8" "CCRL2" "0.602413716987506" "0.002997002997003"
"IRF8" "GLIPR2" "0.609282488136023" "0.018981018981019"
"IRF8" "RNF114" "0.563544648250972" "0.001998001998002"
"IRF8" "RIPK3" "0.665628710067489" "0.02997002997003"
"IRF8" "GDF15" "0.606459952552976" "0.0059940059940059"
"IRF8" "MPP1" "0.801919920034915" "0.114885114885115"
"IRF8" "CHIT1" "0.600552895563064" "0.044955044955045"
"IRF8" "GCOM1" "-0.560476834497938" "0.0009990009990009"
"IRF8" "CIAO1" "0.614994077477539" "0.003996003996004"
"IRF8" "DIXDC1" "-0.731100807387284" "0.001998001998002"
"IRF8" "DST" "-0.613162128856388" "0.0009990009990009"
"IRF8" "ITGB2" "0.758135118327512" "0.388611388611389"
"IRF8" "MYOZ3" "-0.625933556305423" "0.018981018981019"
"IRF8" "CACNB2" "-0.60057981411631" "0.010989010989011"
"IRF8" "SYNPO2L" "-0.624747859804563" "0.0869130869130869"
"IRF8" "SNX20" "0.6054698789457" "0.002997002997003"
"IRF8" "CLN8" "0.594685593825369" "0.001998001998002"
"IRF8" "SLC8A1" "0.611930578668944" "0.004995004995005"
"IRF8" "IRAK1" "0.688877964123519" "0.002997002997003"
"IRF8" "ARHGAP30" "0.798800596633482" "0.797202797202797"
"IRF8" "ATG7" "0.713111931005673" "0.246753246753247"
"IRF8" "TAPBP" "0.706788380440935" "0.032967032967033"
"MAZ" "CHPF2" "0.57213416312133" "0.010989010989011"
"MAZ" "POLD1" "0.570340615226718" "0.017982017982018"
"MAZ" "GRAMD4" "0.54460085913193" "0.032967032967033"
"MAZ" "PPP6R2" "0.584185467199983" "0.001998001998002"
"MAZ" "LMF2" "0.59356098265863" "0.002997002997003"
"MAZ" "DNAJC5" "0.705735838514571" "0.030969030969031"
"MAZ" "VPS18" "0.687621160309937" "0.0879120879120879"
"MAZ" "MOSPD3" "0.555555450767869" "0.004995004995005"
"MAZ" "RNF167" "0.625592704379937" "0.017982017982018"
"MAZ" "CD81" "0.700683923212334" "0.1998001998002"
"MAZ" "TUSC2" "0.581804704691357" "0.017982017982018"
"MAZ" "KIAA2013" "0.61895038817643" "0.0009990009990009"
"MAZ" "STK11" "0.629746900889272" "0.032967032967033"
"MAZ" "HS1BP3" "0.558207488373121" "0.0079920079920079"
"MAZ" "ARMC7" "0.559686985632081" "0.003996003996004"
"MAZ" "MAP2K2" "0.758642051776837" "0.280719280719281"
"MAZ" "BTBD2" "0.547802348166834" "0.0009990009990009"
"MAZ" "TMBIM1" "0.551240690656739" "0.0009990009990009"
"MAZ" "ST6GALNAC4" "0.696526502474149" "0.108891108891109"
"MAZ" "DPM2" "0.664255410200394" "0.010989010989011"
"MAZ" "SAMD1" "0.54339314589178" "0.016983016983017"
"MAZ" "SH3GL1" "0.571340283401965" "0.0009990009990009"
"MAZ" "SCYL1" "0.661873979193844" "0.0009990009990009"
"MAZ" "NUDT22" "0.559683850425248" "0.003996003996004"
"MAZ" "SLC38A10" "0.545765842579558" "0.011988011988012"
"MAZ" "PSKH1" "0.563264434222629" "0.002997002997003"
"MAZ" "MGAT4B" "0.607386867694829" "0.0059940059940059"
"MAZ" "JOSD2" "0.539656212077434" "0.0059940059940059"
"MAZ" "EEF2" "0.574956108376353" "0.0079920079920079"
"MAZ" "TRAPPC1" "0.562724590067721" "0.0009990009990009"
"MAZ" "TRIM8" "0.618733955139871" "0.002997002997003"
"MAZ" "CES2" "0.544782239342404" "0.024975024975025"
"MAZ" "GPR137" "0.593938996788237" "0.044955044955045"
"MAZ" "BRMS1" "0.628182852299891" "0.001998001998002"
"MAZ" "SLC35A4" "0.652218193206959" "0.0759240759240759"
"MAZ" "FAM89B" "0.636002625851246" "0.032967032967033"
"MAZ" "PFAS" "0.571955361648876" "0.0969030969030969"
"MAZ" "MFSD5" "0.689277647797082" "0.120879120879121"
"TCF7" "RNF14" "-0.613201306217101" "0.228771228771229"
"TCF7" "FUS" "0.639972709750203" "0.038961038961039"
"TCF7" "ASCC1" "-0.542341077731012" "0.0059940059940059"
"TCF7" "ASB15" "0.628778864977938" "0.030969030969031"
"TCF7" "PIGF" "-0.537389412842985" "0.010989010989011"
"TCF7" "RAPSN" "0.573375306769825" "0.0599400599400599"
"TCF7" "ANAPC16" "-0.555492621042776" "0.038961038961039"
"TCF7" "LMOD2" "0.630982323574387" "0.016983016983017"
"TCF7" "RXFP4" "0.641159408661109" "0.204795204795205"
"TCF7" "ANKHD1-EIF4EBP3" "0.577425839470116" "0.278721278721279"
"IRF5" "ANGEL1" "0.630671802287776" "0.103896103896104"
"IRF5" "HSD17B14" "0.728840486291073" "0.315684315684316"
"IRF5" "MYL9" "-0.582686852196339" "0.002997002997003"
"IRF5" "PLA2G15" "0.842334420435247" "0.776223776223776"
"IRF5" "CSK" "0.622580869583465" "0.042957042957043"
"IRF5" "VPS18" "0.649438614056284" "0.011988011988012"
"IRF5" "CRYAB" "-0.620257756610998" "0.022977022977023"
"IRF5" "PPFIBP1" "-0.72319191135772" "0.184815184815185"
"IRF5" "ADCY7" "0.690421727753564" "0.20979020979021"
"IRF5" "CALD1" "-0.584627682041362" "0.0009990009990009"
"IRF5" "GGA3" "0.626421887140933" "0.001998001998002"
"IRF5" "SLC25A19" "0.61673771756605" "0.047952047952048"
"IRF5" "MACF1" "-0.635986063990257" "0.003996003996004"
"IRF5" "CLN6" "0.811859207390755" "0.828171828171828"
"IRF5" "LGALS3" "0.705257699160389" "0.0099900099900099"
"IRF5" "CHIT1" "0.541114626582118" "0.002997002997003"
"IRF5" "NKD1" "-0.622379460347876" "0.001998001998002"
"IRF5" "MAPK4" "-0.569760534763142" "0.025974025974026"
"IRF5" "ASAP2" "-0.625672371367178" "0.001998001998002"
"IRF5" "PTPN14" "-0.679403069982555" "0.010989010989011"
"IRF5" "HK2" "0.689127707943715" "0.0009990009990009"
"IRF5" "ITGB2" "0.666436169170376" "0.0059940059940059"
"IRF5" "DEDD2" "0.67012879631572" "0.031968031968032"
"IRF5" "TNFSF13" "0.641772737742702" "0.003996003996004"
"IRF5" "RGS19" "0.766238047537818" "0.212787212787213"
"IRF5" "COL8A2" "0.817263136839092" "0.932067932067932"
"IRF5" "HEG1" "-0.530883497065735" "0.0009990009990009"
"IRF5" "GRB2" "0.815958710381533" "0.011988011988012"
"IRF5" "PFAS" "0.541858774098642" "0.02997002997003"
"IRF5" "CIITA" "0.592066000209267" "0.0059940059940059"
"IRF5" "LSM10" "0.642979886189795" "0.0549450549450549"
"IRF5" "TNFAIP2" "0.676243019701575" "0.002997002997003"
"IRF5" "RYR2" "-0.595866903791255" "0.003996003996004"
"NR3C1" "PRKCD" "-0.54693044243126" "0.0009990009990009"
"NR3C1" "PLEKHA7" "-0.560630695943007" "0.014985014985015"
"NR3C1" "TBC1D8" "-0.551174394875515" "0.004995004995005"
"SIX4" "CDNF" "0.554306236291163" "0.0009990009990009"
"SIX4" "RBM20" "0.630285115763877" "0.0009990009990009"
"SIX4" "NHLRC4" "0.787248173518135" "0.0009990009990009"
"FOXO1" "ATP2B4" "0.630878265546045" "0.011988011988012"
"FOXO1" "ST3GAL6" "-0.59118084553494" "0.010989010989011"
"FOXO1" "MCAM" "0.563156794730397" "0.001998001998002"
"FOXO1" "SORBS1" "0.588793420453309" "0.037962037962038"
"FOXO1" "GRB10" "0.758820156039573" "0.866133866133866"
"FOXO1" "DTX4" "-0.59822108687257" "0.0079920079920079"
"FOXO1" "CBLB" "0.675962429311534" "0.023976023976024"
"FOXO1" "RND3" "0.672057934278597" "0.0009990009990009"
"FOXO1" "PALLD" "0.588124666090801" "0.022977022977023"
"FOXO1" "SEC14L1" "0.69349465953767" "0.0009990009990009"
"FOXO1" "COL4A2" "0.586892128466996" "0.002997002997003"
"FOXO1" "LAMC1" "0.705711412547281" "0.662337662337662"
"FOXO1" "CNOT6L" "0.645223557000681" "0.010989010989011"
"FOXO1" "PRPS1" "0.599745346952761" "0.0009990009990009"
"FOXO1" "TACC1" "0.748833315876092" "0.003996003996004"
"FOXO1" "PAFAH2" "-0.531475000789283" "0.002997002997003"
"FOXO1" "PDLIM5" "0.634595050926955" "0.0069930069930069"
"FOXO1" "TGFBR2" "0.548648584895563" "0.002997002997003"
"FOXO1" "CCDC51" "-0.570172522595565" "0.003996003996004"
"FOXO1" "SH3RF3" "0.673275358179053" "0.336663336663337"
"FOXO1" "SH3PXD2B" "0.543625223609302" "0.003996003996004"
"FOXO1" "SLCO3A1" "0.610975216772341" "0.038961038961039"
"FOXO1" "COL4A1" "0.572136446125278" "0.004995004995005"
"FOXO1" "PARVB" "0.562878756288512" "0.0009990009990009"
"FOXO1" "MIR4266" "0.656659247898162" "0.178821178821179"
"CREB3" "MED29" "0.574216999547852" "0.001998001998002"
"CREB3" "MCFD2" "0.600291000330121" "0.001998001998002"
"NFIB" "MAPKAPK3" "-0.717634206913548" "0.0079920079920079"
"NFIB" "ADCY7" "-0.588514464385088" "0.0059940059940059"
"NFIB" "PNKD" "-0.680921844918901" "0.0009990009990009"
"NFIB" "LPP" "0.604551255581891" "0.023976023976024"
"NFIB" "PIK3R1" "0.560659050341359" "0.003996003996004"
"WT1" "SDHA" "-0.585550522306963" "0.318681318681319"
"WT1" "HAS1" "0.776143201787516" "0.997002997002997"
"WT1" "H19" "0.551160897572345" "0.386613386613387"
"WT1" "THY1" "0.538186470169457" "0.0069930069930069"
"TFCP2L1" "RPS6KA2" "0.541436333328827" "0.001998001998002"
"ZBTB7B" "ATXN7L3" "0.720309117672582" "0.010989010989011"
"ZBTB7B" "ARMC7" "0.613243744286597" "0.0579420579420579"
"ZBTB7B" "DEDD2" "0.547991950455561" "0.0009990009990009"
"ZBTB7B" "PRKCD" "0.60159542068864" "0.0009990009990009"
"ZBTB7B" "TP53I13" "0.60207374392189" "0.021978021978022"
"ZBTB7B" "RAB4B" "0.5424717493846" "0.001998001998002"
"ZBTB7B" "SFTA2" "0.533831163445926" "0.0069930069930069"
"ZBTB7B" "EGLN2" "0.729212452301227" "0.873126873126873"
"EHF" "BNIPL" "0.562944175480821" "0.040959040959041"
"EHF" "FUT2" "0.569231152741065" "0.003996003996004"
"AR" "TBXAS1" "-0.692575874684036" "0.0069930069930069"
"AR" "TPD52L2" "-0.607267981533292" "0.0009990009990009"
"AR" "MPP2" "0.573012514898366" "0.002997002997003"
"AR" "PNKD" "-0.69310395841391" "0.027972027972028"
"AR" "HAUS8" "-0.544509501701699" "0.0539460539460539"
"AR" "CHIT1" "-0.539207311580656" "0.010989010989011"
"AR" "GIPC2" "0.591637615548573" "0.002997002997003"
"AR" "USP3" "-0.69505377554749" "0.018981018981019"
"AR" "NKD1" "0.647923566612727" "0.0059940059940059"
"AR" "MYO1F" "-0.624655485083251" "0.0009990009990009"
"AR" "GDF7" "0.602361702118063" "0.113886113886114"
"AR" "JPH2" "0.548400450606782" "0.001998001998002"
"AR" "DIXDC1" "0.781209802376472" "0.0829170829170829"
"AR" "TXNDC11" "-0.559900393411596" "0.028971028971029"
"AR" "ITGB2" "-0.660424424896107" "0.0069930069930069"
"AR" "MYOZ3" "0.706151830154692" "0.222777222777223"
"AR" "SFTPB" "-0.534464710522473" "0.0009990009990009"
"AR" "IRS1" "0.643358466177028" "0.027972027972028"
"AR" "SLC50A1" "-0.650313844600194" "0.001998001998002"
"AR" "HSPB2" "0.63570517553652" "0.272727272727273"
"AR" "ADCY5" "0.548948451472355" "0.001998001998002"
"AR" "ABLIM3" "0.613320636385545" "0.0009990009990009"
"AR" "PDE4DIP" "-0.550032400918531" "0.047952047952048"
"AR" "PLCXD3" "0.658168035809263" "0.287712287712288"
"AR" "NYNRIN" "0.733451655524238" "0.0099900099900099"
"AR" "RPL23AP32" "0.605782774840762" "0.0009990009990009"
"CEBPZ" "RND3" "0.651635945027335" "0.0009990009990009"
"CEBPZ" "HNRNPF" "0.780839881189466" "0.003996003996004"
"CEBPZ" "MIR3936" "-0.583576216243076" "0.027972027972028"
"ZBTB12" "PPP2R5C" "-0.603422497716696" "0.003996003996004"
"ZBTB12" "EFS" "0.54181270004464" "0.0009990009990009"
"ZBTB12" "ACAD10" "0.710565192975411" "0.002997002997003"
"ZBTB12" "PSMG1" "-0.634080423145801" "0.001998001998002"
"MYC" "RND3" "0.713533027005022" "0.004995004995005"
"MYC" "SHC1" "0.743860539455871" "0.032967032967033"
"MYC" "NOLC1" "0.836839741189658" "0.0009990009990009"
"MYC" "C19orf54" "0.734974614941313" "0.0619380619380619"
"MYC" "TMEM185B" "0.794797243139914" "0.036963036963037"
"TEAD1" "SEMA3B" "0.669328207551479" "0.030969030969031"
"TEAD1" "MYL9" "0.530766071932053" "0.0059940059940059"
"TEAD1" "CAV1" "0.562930170022625" "0.0009990009990009"
"TEAD1" "VEGFA" "0.548946767998258" "0.10989010989011"
"TEAD1" "AHNAK" "0.682273805352023" "0.667332667332667"
"TEAD1" "ROCK2" "0.659291867081587" "0.001998001998002"
"TEAD1" "LMO7" "0.56183550598065" "0.001998001998002"
"TEAD1" "TINAGL1" "0.687914570272206" "0.107892107892108"
"TEAD1" "EGFR" "0.545273951411843" "0.0099900099900099"
"TEAD1" "SH3RF3" "0.556278684763598" "0.0069930069930069"
"TEAD1" "IQCJ-SCHIP1" "0.631141532411068" "0.001998001998002"
"MEIS2" "NUAK1" "0.672386078157035" "0.015984015984016"
"MEIS2" "CARD10" "0.704804868444041" "0.03996003996004"
"MEIS2" "MYOF" "-0.55108366146771" "0.004995004995005"
"MEIS2" "TDRD10" "0.568787045446812" "0.03996003996004"
"MEIS2" "C2" "-0.536613139377437" "0.0069930069930069"
"MEIS2" "SHE" "0.62779417389425" "0.022977022977023"
"ETV5" "CCDC141" "0.577608641083284" "0.010989010989011"
"ZBTB16" "IFNGR1" "0.679051481365473" "0.001998001998002"
"ZBTB16" "ANKS1A" "0.831201686306428" "0.582417582417582"
"ZBTB16" "ZMYND8" "0.556374203895075" "0.001998001998002"
"ZBTB16" "EGFR" "0.603032184285379" "0.0649350649350649"
"ZBTB16" "KCNK5" "-0.609183518752446" "0.0889110889110889"
"ZBTB16" "DDIT4" "0.686168790104031" "0.766233766233766"
"ZBTB16" "PER1" "0.709124314530655" "0.0639360639360639"
"ZBTB16" "NRARP" "-0.580781969320393" "0.002997002997003"
"ZBTB16" "RASSF5" "-0.632474892471855" "0.0089910089910089"
"ZBTB16" "LOC100131496" "0.585778767004879" "0.0059940059940059"
"FOXM1" "AURKB" "0.672914245955625" "0.304695304695305"
"ZKSCAN3" "SIRT4" "0.750405582854994" "0.0869130869130869"
"ZKSCAN3" "PRPS1" "-0.582919094486463" "0.001998001998002"
"FOXJ2" "ENG" "0.588203276081081" "0.001998001998002"
"FOXJ2" "TRPM4" "0.542725372287066" "0.123876123876124"
"STAT5B" "TNFRSF1B" "0.588605433253153" "0.001998001998002"
"STAT5B" "CD93" "0.744244660766798" "0.041958041958042"
